chr	windowStart	windowEnd	D	f_d	f_dM	d_f
Ha412HOChr09	157157489	157819113	-0.178244	-0.020286	-0.015967	-0.183391
Ha412HOChr09	157385069	157821071	-0.481373	-0.071576	-0.053752	-0.335968
Ha412HOChr09	157819117	157822346	-0.583069	-0.352449	-0.190268	-0.417857
Ha412HOChr09	157821077	158079753	-0.067489	-0.011062	-0.007770	-0.026385
Ha412HOChr09	157822397	158484696	0.261146	0.040208	0.029643	0.251613
Ha412HOChr09	158079771	158611402	0.151766	0.031163	0.022328	0.156398
Ha412HOChr09	158485061	158804526	0.117060	0.012933	0.010019	0.115903
Ha412HOChr09	158703645	158970086	-0.083333	-0.009847	-0.007393	-0.097493
Ha412HOChr09	158804533	159175048	-0.545720	-0.087317	-0.061250	-0.486726
Ha412HOChr09	158974209	159579846	-0.399527	-0.050932	-0.040244	-0.344051
Ha412HOChr09	159175155	159679476	0.124900	0.012710	0.010105	0.066667
Ha412HOChr09	159580503	159915085	-0.037221	-0.004696	-0.003530	-0.085586
Ha412HOChr09	159679990	160260225	-0.420989	-0.056188	-0.039907	-0.462500
Ha412HOChr09	160053607	160346831	-0.383065	-0.041156	-0.030978	-0.376190
Ha412HOChr09	160260292	161250037	-0.121160	-0.014631	-0.011488	-0.117783
Ha412HOChr09	160347350	161609424	-0.189323	-0.024664	-0.018760	-0.171642
Ha412HOChr09	161250147	161610514	-0.425653	-0.114288	-0.076401	-0.235537
Ha412HOChr09	161609461	161744786	0.078316	0.015233	0.011439	0.062271
Ha412HOChr09	161610517	162037109	0.423002	0.086560	0.068976	0.362360
Ha412HOChr09	161745484	162554969	0.270358	0.039718	0.029730	0.221918
Ha412HOChr09	162037316	162656619	-0.032491	-0.002853	-0.002147	0.013605
Ha412HOChr09	162555728	162663234	0.596756	0.091011	0.074174	0.481595
Ha412HOChr09	162656632	162888971	0.038278	0.006845	0.005550	0.014634
Ha412HOChr09	162663949	163203617	-0.366051	-0.032252	-0.026242	-0.397403
Ha412HOChr09	162889094	163512514	0.338977	0.030341	0.024878	0.278515
Ha412HOChr09	163203655	163719167	0.366901	0.049570	0.037382	0.288660
Ha412HOChr09	163512585	164467911	0.240851	0.036684	0.026801	0.157623
Ha412HOChr09	163719170	164733919	0.488393	0.052371	0.041451	0.411429
Ha412HOChr09	164467946	164751564	0.352381	0.030628	0.023340	0.319502
Ha412HOChr09	164734502	164932111	0.104141	0.012750	0.009559	0.022901
Ha412HOChr09	164751636	165154432	0.381595	0.043203	0.033473	0.284810
Ha412HOChr09	164932141	165186596	0.197077	0.033637	0.024571	0.226994
Ha412HOChr09	165155280	165310102	-0.198409	-0.039675	-0.028608	-0.121662
Ha412HOChr09	165186602	165360133	-0.177538	-0.025859	-0.019906	-0.121107
Ha412HOChr09	165310128	165421279	0.141892	0.037466	0.027342	0.093264
Ha412HOChr09	165361551	165466263	0.410448	0.163713	0.103288	0.305221
Ha412HOChr09	165421363	165876786	0.591537	0.155361	0.111230	0.468912
Ha412HOChr09	165467420	166159704	0.235623	0.035057	0.025844	0.151408
Ha412HOChr09	165876812	166492069	0.303194	0.048128	0.037211	0.231183
Ha412HOChr09	166197273	166638747	0.425629	0.050634	0.041364	0.364764
Ha412HOChr09	166507966	166652305	0.291194	0.031855	0.025305	0.307692
Ha412HOChr09	166638927	167237293	0.394464	0.072746	0.056097	0.395881
Ha412HOChr09	166656987	167266345	0.187420	0.043089	0.032990	0.148990
Ha412HOChr09	167237340	167294910	-0.106377	-0.025494	-0.019602	-0.096774
Ha412HOChr09	167266351	167694199	-0.138295	-0.025315	-0.016749	-0.156962
Ha412HOChr09	167294931	167701144	-0.027010	-0.004423	-0.002895	-0.078431
Ha412HOChr09	167694211	167718533	-0.217593	-0.058966	-0.042059	-0.154062
Ha412HOChr09	167705515	167809349	-0.154973	-0.029691	-0.021343	-0.135417
Ha412HOChr09	167719550	167911520	0.331750	0.051048	0.036933	0.334884
Ha412HOChr09	167830414	167941702	0.464823	0.091873	0.062858	0.426471
Ha412HOChr09	167911523	168014542	0.619141	0.080061	0.054252	0.446541
Ha412HOChr09	167941884	168193748	0.656471	0.068300	0.049849	0.542254
Ha412HOChr09	168014637	168208173	0.441677	0.067178	0.050973	0.388889
Ha412HOChr09	168193784	168256019	0.346703	0.051241	0.041249	0.257919
Ha412HOChr09	168208202	168811205	0.400824	0.051811	0.041151	0.273684
Ha412HOChr09	168256034	168980616	0.325745	0.036073	0.028121	0.249221
Ha412HOChr09	168811350	169131793	0.307023	0.034158	0.026646	0.312500
Ha412HOChr09	168980757	169255249	0.107732	0.020951	0.015718	0.038265
Ha412HOChr09	169157841	169440755	0.422016	0.096901	0.072834	0.275449
Ha412HOChr09	169255682	169890886	0.659794	0.135803	0.098859	0.538653
Ha412HOChr09	169440841	170141939	-0.029711	-0.004520	-0.003249	-0.114441
Ha412HOChr09	169893233	170264012	-0.167633	-0.026281	-0.019393	-0.240223
Ha412HOChr09	170141994	170423175	0.095168	0.017120	0.012414	0.095385
Ha412HOChr09	170271996	170568132	0.215192	0.030010	0.022417	0.202216
Ha412HOChr09	170423381	170725549	0.462561	0.051729	0.038948	0.360248
Ha412HOChr09	170568298	170781007	0.649451	0.088576	0.067224	0.615385
Ha412HOChr09	170727860	171034936	0.442100	0.070080	0.054834	0.423888
Ha412HOChr09	170781374	171481891	0.298548	0.045430	0.034236	0.281013
Ha412HOChr09	171071996	171592437	0.150117	0.023049	0.016659	0.072072
Ha412HOChr09	171482032	171607162	-0.133428	-0.022143	-0.015150	-0.187050
Ha412HOChr09	171592491	171735328	-0.625929	-0.137284	-0.084858	-0.517857
Ha412HOChr09	171607164	171920243	-0.547069	-0.092827	-0.061566	-0.535308
Ha412HOChr09	171735452	172223889	-0.232614	-0.025291	-0.018369	-0.168000
Ha412HOChr09	171920617	172359112	0.095768	0.009285	0.007083	0.138462
Ha412HOChr09	172223891	172503284	0.116945	0.018043	0.013676	0.056452
Ha412HOChr09	172359658	172636720	0.195290	0.036571	0.027891	0.145161
Ha412HOChr09	172503414	172673504	0.027434	0.004166	0.003232	0.018717
Ha412HOChr09	172636784	172801392	-0.176764	-0.024146	-0.018910	-0.178674
Ha412HOChr09	172673863	173140041	0.042318	0.005826	0.004533	-0.007299
Ha412HOChr09	172801678	173589903	0.116560	0.014832	0.011255	0.077951
Ha412HOChr09	173150287	173651912	0.170384	0.028917	0.021870	0.137566
Ha412HOChr09	173589993	173658943	0.256757	0.103448	0.082336	0.177049
Ha412HOChr09	173651922	173950093	0.135490	0.019637	0.015624	0.101695
Ha412HOChr09	173734338	174099884	0.018075	0.002211	0.001725	-0.031073
Ha412HOChr09	173951478	174785694	-0.296692	-0.054186	-0.036704	-0.257618
Ha412HOChr09	174327720	175032756	-0.285053	-0.042891	-0.031061	-0.232558
Ha412HOChr09	174810244	175090477	-0.143813	-0.020778	-0.015436	-0.119363
Ha412HOChr09	175032765	175113569	-0.275272	-0.057944	-0.040499	-0.264624
Ha412HOChr09	175090750	175309238	-0.385042	-0.089014	-0.065719	-0.357143
Ha412HOChr09	175113574	175463006	-0.418117	-0.071208	-0.049589	-0.354232
Ha412HOChr09	175309281	175820198	-0.307806	-0.040107	-0.028975	-0.246537
Ha412HOChr09	175463105	176052173	-0.149672	-0.019521	-0.014786	-0.163265
Ha412HOChr09	175821239	176053336	-0.179735	-0.032895	-0.023238	-0.201342
Ha412HOChr09	176052266	176130586	-0.085726	-0.018852	-0.014489	-0.062271
Ha412HOChr09	176053354	176375855	-0.028078	-0.004878	-0.003924	-0.006757
Ha412HOChr09	176221619	176407302	-0.187182	-0.037164	-0.028891	-0.108033
Ha412HOChr09	176376099	177639109	-0.374397	-0.046522	-0.034535	-0.296000
Ha412HOChr09	176618437	177946092	-0.331395	-0.034744	-0.025398	-0.298942
Ha412HOChr09	177646108	178321871	-0.201095	-0.027747	-0.020278	-0.183721
Ha412HOChr09	177946115	178431868	-0.086497	-0.013656	-0.009684	-0.043732
Ha412HOChr09	178321906	178471373	0.118750	0.017406	0.012545	0.105105
Ha412HOChr09	178432735	178760523	-0.322519	-0.035725	-0.025897	-0.333333
Ha412HOChr09	178472947	178827980	-0.273297	-0.031035	-0.022511	-0.278788
Ha412HOChr09	178796961	179053226	-0.026954	-0.003382	-0.002515	0.009036
Ha412HOChr09	178883363	179077799	-0.272410	-0.053502	-0.038389	-0.256881
Ha412HOChr09	179053514	179277784	-0.192409	-0.033418	-0.024982	-0.191781
Ha412HOChr09	179077832	179819138	0.269133	0.036245	0.027708	0.248139
Ha412HOChr09	179328931	179927415	0.178180	0.032378	0.024187	0.114990
Ha412HOChr09	179819238	179960042	-0.135802	-0.038233	-0.027340	-0.125683
Ha412HOChr09	179930337	180034588	-0.503849	-0.089809	-0.066352	-0.437681
Ha412HOChr09	179960113	180245829	-0.764062	-0.110241	-0.084212	-0.728900
Ha412HOChr09	180094865	180378051	-0.652155	-0.098379	-0.074264	-0.570755
Ha412HOChr09	180245855	180437705	-0.395754	-0.068935	-0.050986	-0.339564
Ha412HOChr09	180378052	180481589	-0.247015	-0.037568	-0.028114	-0.147826
Ha412HOChr09	180437835	180482639	-0.443725	-0.086254	-0.063059	-0.279070
Ha412HOChr09	180481609	180798196	-0.369275	-0.053896	-0.040245	-0.327381
Ha412HOChr09	180483203	180928661	-0.146644	-0.015783	-0.012320	-0.173913
Ha412HOChr09	180798607	181653374	-0.139134	-0.013316	-0.010754	-0.147929
Ha412HOChr09	180929030	182086810	-0.413517	-0.051054	-0.039421	-0.388350
Ha412HOChr09	181653388	182180176	-0.427266	-0.065577	-0.047454	-0.392941
Ha412HOChr09	182087234	182274043	-0.218123	-0.031820	-0.023362	-0.171831
Ha412HOChr09	182180268	182449777	0.162728	0.026945	0.021032	0.132530
Ha412HOChr09	182274355	182532058	0.358593	0.058745	0.047194	0.330254
Ha412HOChr09	182469693	182694988	0.293069	0.051083	0.040107	0.302752
Ha412HOChr09	182532061	182699281	0.287462	0.064727	0.047177	0.220339
Ha412HOChr09	182695036	182867346	0.059524	0.010117	0.007643	0.003413
Ha412HOChr09	182700624	183055668	0.011171	0.001655	0.001302	-0.021739
Ha412HOChr09	182867503	183286463	-0.128736	-0.017822	-0.013484	-0.122340
Ha412HOChr09	183057006	183399530	-0.258680	-0.039811	-0.029722	-0.266304
Ha412HOChr09	183286475	183455684	-0.266904	-0.051324	-0.039107	-0.220339
Ha412HOChr09	183399592	183540249	-0.060337	-0.013822	-0.010618	-0.031250
Ha412HOChr09	183455703	183564769	-0.251203	-0.066395	-0.048689	-0.181586
Ha412HOChr09	183540567	183727405	-0.325052	-0.058278	-0.044288	-0.221311
Ha412HOChr09	183564890	183914239	-0.206969	-0.030187	-0.023806	-0.143223
Ha412HOChr09	183727916	183995324	-0.469860	-0.077113	-0.057186	-0.385965
Ha412HOChr09	183915074	184232050	-0.321940	-0.066977	-0.048229	-0.267139
Ha412HOChr09	184147884	184303768	-0.347720	-0.069586	-0.053748	-0.261084
Ha412HOChr09	184232219	184425070	-0.567109	-0.101164	-0.075252	-0.484412
Ha412HOChr09	184303808	184497127	-0.291941	-0.048871	-0.033839	-0.211082
Ha412HOChr09	184425160	184622800	0.027457	0.004912	0.003444	0.007557
Ha412HOChr09	184497475	185235163	-0.172083	-0.026810	-0.020011	-0.202299
Ha412HOChr09	184622819	185651960	-0.414695	-0.060065	-0.046431	-0.370370
Ha412HOChr09	185235745	185658842	-0.708260	-0.170037	-0.123236	-0.522124
Ha412HOChr09	185651998	185721083	-0.881611	-0.312827	-0.197802	-0.720307
Ha412HOChr09	185658944	185784013	-0.837458	-0.257168	-0.165794	-0.818548
Ha412HOChr09	185721101	186012249	-0.637870	-0.133664	-0.093617	-0.596708
Ha412HOChr09	185819295	186069403	-0.128455	-0.025149	-0.018099	-0.058824
Ha412HOChr09	186015300	186119353	0.081802	0.021738	0.014154	0.071895
Ha412HOChr09	186069453	186376578	-0.309921	-0.055407	-0.041140	-0.326733
Ha412HOChr09	186119380	186390514	-0.099490	-0.020263	-0.015846	-0.119306
Ha412HOChr09	186380410	186471919	0.185733	0.055117	0.042036	0.126844
Ha412HOChr09	186391281	186546641	0.386454	0.053569	0.040110	0.208633
Ha412HOChr09	186471994	186548472	0.072548	0.012499	0.008937	0.000000
Ha412HOChr09	186546656	186744221	-0.083643	-0.016740	-0.013097	-0.065831
Ha412HOChr09	186548490	186777207	-0.167702	-0.033951	-0.026926	-0.135714
Ha412HOChr09	186744226	186903460	-0.362458	-0.075515	-0.055194	-0.313916
Ha412HOChr09	186777900	186978639	-0.346371	-0.068400	-0.051333	-0.240838
Ha412HOChr09	186967530	187072172	-0.391549	-0.097517	-0.071049	-0.247002
Ha412HOChr09	186978643	187073556	-0.369093	-0.114016	-0.077108	-0.218563
Ha412HOChr09	187072230	187104128	-0.414191	-0.140735	-0.092432	-0.270916
Ha412HOChr09	187073571	187145818	-0.659724	-0.203927	-0.139476	-0.635802
Ha412HOChr09	187104142	187333247	-0.798252	-0.224223	-0.155549	-0.743820
Ha412HOChr09	187147275	187343981	-0.648331	-0.133107	-0.097294	-0.528455
Ha412HOChr09	187333262	187537988	-0.451101	-0.089837	-0.070017	-0.395225
Ha412HOChr09	187344016	187881987	-0.508380	-0.125952	-0.095421	-0.481308
Ha412HOChr09	187538010	187978676	-0.424354	-0.140724	-0.101223	-0.378947
Ha412HOChr09	187883262	188201265	-0.609687	-0.215943	-0.142086	-0.567568
Ha412HOChr09	187978734	188303845	-0.700375	-0.176482	-0.119535	-0.643045
Ha412HOChr09	188218882	188381402	-0.625650	-0.099793	-0.074245	-0.567568
Ha412HOChr09	188303900	188430728	-0.672235	-0.108403	-0.079706	-0.647059
Ha412HOChr09	188381522	188435067	-0.685325	-0.169109	-0.113463	-0.702128
Ha412HOChr09	188430832	188471217	-0.665012	-0.192446	-0.126162	-0.661972
Ha412HOChr09	188435600	188513848	-0.708262	-0.259396	-0.161916	-0.651639
Ha412HOChr09	188471299	188553593	-0.650769	-0.262380	-0.162572	-0.498973
Ha412HOChr09	188513927	188648047	-0.239669	-0.046667	-0.035901	-0.128342
Ha412HOChr09	188553606	188793438	-0.005411	-0.000663	-0.000548	0.061584
Ha412HOChr09	188648465	188923405	-0.152495	-0.022218	-0.017609	-0.073973
Ha412HOChr09	188798101	189086574	-0.404125	-0.090188	-0.065458	-0.298153
Ha412HOChr09	188923413	189424585	-0.575652	-0.109034	-0.080894	-0.438119
Ha412HOChr09	189086590	189489751	-0.434336	-0.082070	-0.062459	-0.313924
Ha412HOChr09	189424616	189601460	-0.161592	-0.040711	-0.029154	-0.043732
Ha412HOChr09	189489782	189729090	-0.261010	-0.054490	-0.040878	-0.150838
Ha412HOChr09	189602136	189778027	-0.322081	-0.061006	-0.046702	-0.244186
Ha412HOChr09	189744203	189784197	-0.494943	-0.105203	-0.072244	-0.394834
Ha412HOChr09	189778067	189848225	-0.584051	-0.083745	-0.060990	-0.539683
Ha412HOChr09	189784497	189905422	-0.562208	-0.074736	-0.054893	-0.526316
Ha412HOChr09	189861840	190157187	-0.782258	-0.188243	-0.123646	-0.764151
Ha412HOChr09	189905545	190251516	-0.706700	-0.206584	-0.128649	-0.631027
Ha412HOChr09	190157196	190281014	-0.602019	-0.153356	-0.105491	-0.485714
Ha412HOChr09	190251921	190474389	-0.385614	-0.060651	-0.047932	-0.324074
Ha412HOChr09	190281149	190628065	-0.397387	-0.057019	-0.045344	-0.386503
Ha412HOChr09	190516839	190812275	-0.698008	-0.143020	-0.107797	-0.610837
Ha412HOChr09	190628973	190860470	-0.559850	-0.140841	-0.106816	-0.509294
Ha412HOChr09	190812575	191187214	-0.465339	-0.096076	-0.075054	-0.481081
Ha412HOChr09	190860483	191202675	-0.322995	-0.071111	-0.053470	-0.338164
Ha412HOChr09	191187385	191250784	-0.376355	-0.075907	-0.057280	-0.335366
Ha412HOChr09	191202738	191302940	-0.652411	-0.106081	-0.080422	-0.577381
Ha412HOChr09	191251019	191343081	-0.497101	-0.106680	-0.072261	-0.380054
Ha412HOChr09	191324602	191493066	-0.275911	-0.064061	-0.043595	-0.203085
Ha412HOChr09	191343267	191576093	-0.026913	-0.006999	-0.005211	-0.033816
Ha412HOChr09	191493077	191696618	0.064733	0.011626	0.009156	0.093923
Ha412HOChr09	191577368	191898529	-0.215347	-0.025987	-0.020573	-0.099698
Ha412HOChr09	191747624	191977973	-0.158998	-0.023992	-0.017763	-0.087719
Ha412HOChr09	191898541	192085962	-0.290926	-0.041040	-0.029835	-0.256579
Ha412HOChr09	191977989	192201523	-0.116994	-0.020010	-0.015607	-0.110410
Ha412HOChr09	192085973	192480733	-0.204651	-0.044072	-0.035853	-0.213720
Ha412HOChr09	192201549	192579942	-0.636076	-0.128428	-0.097472	-0.567708
Ha412HOChr09	192481291	192755870	-0.662477	-0.128967	-0.093303	-0.576355
Ha412HOChr09	192579948	192914670	-0.451758	-0.094712	-0.071038	-0.419134
Ha412HOChr09	192755931	193092266	-0.345552	-0.085319	-0.063465	-0.322674
Ha412HOChr09	192950221	193311430	-0.512329	-0.079716	-0.062652	-0.428571
Ha412HOChr09	193092607	193426862	-0.425426	-0.064008	-0.050171	-0.363158
Ha412HOChr09	193313881	193508761	-0.254739	-0.040836	-0.031736	-0.241477
Ha412HOChr09	193426867	193673785	0.202720	0.035163	0.029346	0.145933
Ha412HOChr09	193581500	193975622	0.009361	0.001808	0.001450	0.066038
Ha412HOChr09	193673854	193993293	-0.602865	-0.137691	-0.093190	-0.497222
Ha412HOChr09	193975723	194099213	-0.667803	-0.111441	-0.079178	-0.611570
Ha412HOChr09	194060384	194310665	-0.414006	-0.059034	-0.046507	-0.357320
Ha412HOChr09	194141232	194412491	-0.492880	-0.104631	-0.079173	-0.385922
Ha412HOChr09	194325535	194459850	-0.679527	-0.196884	-0.135114	-0.581655
Ha412HOChr09	194412671	194471712	-0.769342	-0.365385	-0.221944	-0.751540
Ha412HOChr09	194459999	194534164	-0.597172	-0.162933	-0.119916	-0.572072
Ha412HOChr09	194471721	194618855	-0.436845	-0.094046	-0.065789	-0.423077
Ha412HOChr09	194534410	194710180	-0.510933	-0.136584	-0.086731	-0.478495
Ha412HOChr09	194618953	194760950	-0.445055	-0.104331	-0.077869	-0.374545
Ha412HOChr09	194710182	195176939	-0.418773	-0.049659	-0.039535	-0.379845
Ha412HOChr09	194770248	195206090	-0.058755	-0.005311	-0.004147	-0.010830
Ha412HOChr09	195176959	195393940	-0.282524	-0.028455	-0.021919	-0.250836
Ha412HOChr09	195206094	195455115	-0.057022	-0.007230	-0.005740	-0.073016
Ha412HOChr09	195394044	195496657	0.127889	0.023077	0.017793	0.069069
Ha412HOChr09	195455171	195502253	-0.112145	-0.027503	-0.020618	-0.162534
Ha412HOChr09	195496659	195600168	-0.289519	-0.097302	-0.067697	-0.265403
Ha412HOChr09	195502286	196096457	-0.289040	-0.049425	-0.034862	-0.260341
Ha412HOChr09	195601039	196140626	0.016121	0.002017	0.001479	0.005747
Ha412HOChr09	196096475	196198700	-0.196676	-0.033827	-0.025583	-0.144615
Ha412HOChr09	196140643	196466215	-0.355372	-0.055440	-0.042197	-0.353116
Ha412HOChr09	196199284	196522553	0.072602	0.009931	0.007694	0.061947
Ha412HOChr09	196466264	196556972	0.674328	0.112911	0.090335	0.650273
Ha412HOChr09	196522555	196604778	0.870780	0.274933	0.215180	0.829787
Ha412HOChr09	196557031	196644918	0.373030	0.138522	0.095473	0.338983
Ha412HOChr09	196604779	196788566	-0.346039	-0.088364	-0.060092	-0.286076
Ha412HOChr09	196644977	196930041	-0.043540	-0.009251	-0.006898	-0.072539
Ha412HOChr09	196789947	196938821	-0.059091	-0.012901	-0.010177	-0.086053
Ha412HOChr09	196930335	197186289	-0.188172	-0.027973	-0.021974	-0.143662
Ha412HOChr09	196939111	197241294	-0.228055	-0.034628	-0.025812	-0.143939
Ha412HOChr09	197186312	197335772	-0.226705	-0.051261	-0.035582	-0.173529
Ha412HOChr09	197241561	197420997	0.048622	0.008237	0.005997	0.072100
Ha412HOChr09	197343489	197469965	-0.061140	-0.008011	-0.005990	0.006211
Ha412HOChr09	197422435	197538398	-0.309749	-0.046578	-0.035430	-0.227586
Ha412HOChr09	197470424	197564532	-0.244536	-0.042707	-0.032947	-0.239852
Ha412HOChr09	197538410	197600183	0.069504	0.011998	0.009099	0.037618
Ha412HOChr09	197564544	197854915	0.071203	0.016431	0.012097	0.080745
Ha412HOChr09	197600184	197895711	-0.228730	-0.072740	-0.052972	-0.150888
Ha412HOChr09	197854975	198061690	-0.216693	-0.059929	-0.043357	-0.154229
Ha412HOChr09	197895826	198216316	-0.074298	-0.014763	-0.010320	-0.075269
Ha412HOChr09	198061756	198241737	-0.219017	-0.031762	-0.022718	-0.196262
Ha412HOChr09	198218259	198250793	-0.553083	-0.066696	-0.051224	-0.475524
Ha412HOChr09	198242124	198367891	-0.656155	-0.090046	-0.067677	-0.637462
Ha412HOChr09	198254354	198457714	-0.459084	-0.075751	-0.054629	-0.369048
Ha412HOChr09	198368170	198673720	-0.011813	-0.001109	-0.000837	-0.008032
Ha412HOChr09	198457730	198712309	-0.366923	-0.040394	-0.030003	-0.293333
Ha412HOChr09	198673779	198712602	-0.365263	-0.106605	-0.072141	-0.259067
Ha412HOChr09	198712326	198714259	0.050592	0.025392	0.018161	0.033493
Ha412HOChr09	198713185	198893275	-0.452617	-0.089294	-0.067358	-0.359375
Ha412HOChr09	198714499	198972631	-0.614719	-0.113229	-0.082944	-0.482759
Ha412HOChr09	198893276	199083094	-0.341208	-0.057699	-0.043020	-0.271845
Ha412HOChr09	198972705	199196718	0.076394	0.011855	0.009212	0.078818
Ha412HOChr09	199171856	199205200	0.014794	0.002739	0.002132	0.035230
Ha412HOChr09	199196889	199656035	-0.161316	-0.022586	-0.017379	-0.139665
Ha412HOChr09	199205310	199725110	-0.173770	-0.024970	-0.018475	-0.199041
Ha412HOChr09	199656038	199802587	-0.376538	-0.093107	-0.065893	-0.395288
Ha412HOChr09	199725111	199811169	-0.574419	-0.200040	-0.129184	-0.587361
Ha412HOChr09	199802590	199915578	-0.485112	-0.131126	-0.082852	-0.426791
Ha412HOChr09	199811170	199933586	0.097476	0.026617	0.019507	0.166667
Ha412HOChr09	199922029	200007410	0.386710	0.084438	0.064785	0.344978
Ha412HOChr09	199933653	200234490	-0.199223	-0.049326	-0.033344	-0.204706
Ha412HOChr10	702506	866542	-0.237660	-0.049225	-0.037660	-0.190601
Ha412HOChr10	857523	1043703	-0.341219	-0.095736	-0.072056	-0.236196
Ha412HOChr10	866549	1116145	-0.645697	-0.196804	-0.134349	-0.519403
Ha412HOChr10	1043769	1228468	0.118495	0.033796	0.024963	0.005102
Ha412HOChr10	1116310	1375870	0.267006	0.057215	0.044424	0.188544
Ha412HOChr10	1229931	1524073	-0.037818	-0.007946	-0.006004	-0.013812
Ha412HOChr10	1376050	1624734	-0.205333	-0.048995	-0.035665	-0.168459
Ha412HOChr10	1524074	1855436	-0.694705	-0.131698	-0.095063	-0.652778
Ha412HOChr10	1624785	2438958	-0.503564	-0.087918	-0.064064	-0.521445
Ha412HOChr10	1855449	2610449	-0.350200	-0.055149	-0.040839	-0.333333
Ha412HOChr10	2438970	2867938	-0.190337	-0.036531	-0.028226	-0.145695
Ha412HOChr10	2610452	3015497	-0.014409	-0.002177	-0.001702	0.006711
Ha412HOChr10	2868120	3273372	-0.569806	-0.087658	-0.060154	-0.357576
Ha412HOChr10	3016782	3733695	-0.618936	-0.082410	-0.057660	-0.514205
Ha412HOChr10	3273378	4307738	-0.390176	-0.043661	-0.031964	-0.344311
Ha412HOChr10	3739915	4494138	0.077688	0.008981	0.006658	0.060519
Ha412HOChr10	4307816	4601794	0.003342	0.000371	0.000285	0.011696
Ha412HOChr10	4494570	4963417	-0.312030	-0.045863	-0.034264	-0.350318
Ha412HOChr10	4700876	5002720	-0.234940	-0.054801	-0.037602	-0.258503
Ha412HOChr10	4963435	5092118	-0.046296	-0.013103	-0.009686	-0.072368
Ha412HOChr10	5004865	5236704	-0.234694	-0.062363	-0.045506	-0.225989
Ha412HOChr10	5092574	5662734	-0.188057	-0.038912	-0.028537	-0.137466
Ha412HOChr10	5236752	6228878	0.023605	0.004209	0.003107	-0.027523
Ha412HOChr10	5726696	7216131	-0.506228	-0.104745	-0.074679	-0.470000
Ha412HOChr10	6797582	7340426	-0.799290	-0.186317	-0.131225	-0.696581
Ha412HOChr10	7216762	7454115	-0.686245	-0.157907	-0.110304	-0.607251
Ha412HOChr10	7340729	7509555	-0.598013	-0.167307	-0.115245	-0.477612
Ha412HOChr10	7454136	7964885	-0.628623	-0.181636	-0.127663	-0.508571
Ha412HOChr10	7510651	8212495	-0.490827	-0.116401	-0.082168	-0.419753
Ha412HOChr10	7965152	8970477	-0.177932	-0.042772	-0.029453	-0.162544
Ha412HOChr10	8212552	9380517	-0.295022	-0.056933	-0.042303	-0.279452
Ha412HOChr10	9016208	9493165	-0.548943	-0.109506	-0.080316	-0.527851
Ha412HOChr10	9383226	9655931	-0.328757	-0.101869	-0.066428	-0.284010
Ha412HOChr10	9493224	9912012	-0.350752	-0.107190	-0.069369	-0.294686
Ha412HOChr10	9655972	10098029	-0.618277	-0.132936	-0.084735	-0.513369
Ha412HOChr10	9913765	10306162	-0.273265	-0.061780	-0.038566	-0.201133
Ha412HOChr10	10107307	10431365	0.215592	0.062538	0.045453	0.234043
Ha412HOChr10	10306178	10606766	0.194901	0.042340	0.033221	0.256831
Ha412HOChr10	10433747	10609932	0.050194	0.010088	0.007823	0.028369
Ha412HOChr10	10606777	10699504	-0.307142	-0.061940	-0.043733	-0.219512
Ha412HOChr10	10609973	10734277	-0.277539	-0.050433	-0.034728	-0.245283
Ha412HOChr10	10699505	10873865	-0.142096	-0.020828	-0.014877	-0.138462
Ha412HOChr10	10734280	10958902	0.164363	0.032393	0.024221	0.102990
Ha412HOChr10	10873924	11182912	-0.126106	-0.026065	-0.019659	-0.147335
Ha412HOChr10	10972907	11531982	-0.074833	-0.011032	-0.008516	-0.130699
Ha412HOChr10	11182945	11676681	-0.090266	-0.014448	-0.010940	-0.089059
Ha412HOChr10	11531996	11787244	-0.506678	-0.099582	-0.073644	-0.445000
Ha412HOChr10	11676707	12326782	-0.643738	-0.152866	-0.113280	-0.600000
Ha412HOChr10	11787357	12727472	-0.483187	-0.075531	-0.058263	-0.367681
Ha412HOChr10	12326868	13087829	-0.392043	-0.067845	-0.050118	-0.248908
Ha412HOChr10	12759060	13197800	-0.253805	-0.070209	-0.047222	-0.218391
Ha412HOChr10	13087922	13429882	-0.387466	-0.102577	-0.067779	-0.353349
Ha412HOChr10	13200711	13530518	-0.591746	-0.142371	-0.099008	-0.492147
Ha412HOChr10	13429930	13576204	-0.289731	-0.057257	-0.043326	-0.246667
Ha412HOChr10	13530665	14277979	-0.642281	-0.209953	-0.136219	-0.572519
Ha412HOChr10	13576366	14376581	-0.567619	-0.207731	-0.132525	-0.482185
Ha412HOChr10	14280956	14413899	-0.328984	-0.076209	-0.052343	-0.265896
Ha412HOChr10	14376927	14623648	-0.512088	-0.098527	-0.068942	-0.468900
Ha412HOChr10	14413974	14778544	-0.344444	-0.061527	-0.043954	-0.356481
Ha412HOChr10	14623676	15014926	-0.441758	-0.074235	-0.053096	-0.464191
Ha412HOChr10	14778567	15118965	-0.798311	-0.199710	-0.127736	-0.617347
Ha412HOChr10	15015029	16856059	-0.591741	-0.175995	-0.109552	-0.413408
Ha412HOChr10	15262278	17482939	-0.317874	-0.067126	-0.048642	-0.196237
Ha412HOChr10	16856303	17862666	-0.209271	-0.043710	-0.032952	-0.158004
Ha412HOChr10	17483030	18301844	-0.282401	-0.047529	-0.035811	-0.300469
